,model,num_rna_chains,num_prot_chains,oligo_gdtts,bb_lddt,ics,ips,ilddt,ics_rp,rmsd,irmsd,CARP:bb_lddt,CARP:oligo_gdtts,CARP:oligo_gdtha,CARP:ilddt,CARP:ics,CARP:ips,CARP:Merged,CARP:Iface,CARP:Fold,CARP:RP,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC
21600,639,1,2,0.849,0.943,0.754,0.672,0.576,0.0835,12.119,21.6033,0.95751,0.92364,0.91414,0.43855,0.55974,0.54737,0.7234916666666666,0.51522,0.9317633333333332,0.010829028053161872,1668.8,1407754.49,2632071.39,-4.8515733785270605,130.875,46.828
21601,64,1,2,0.849,0.943,0.757,0.668,0.575,0.069,12.474,22.2091,0.95676,0.91927,0.90884,0.4371,0.5608,0.54365,0.7210700000000001,0.51385,0.9282900000000001,0.00792940570027805,1635.69,1189593.91,2360529.46,-1.7988494169385718,123.415,32.1243
21602,640,1,2,0.849,0.943,0.736,0.652,0.575,0.076,8.505,14.3349,0.96117,0.92252,0.91143,0.4625,0.57992,0.55834,0.7326466666666666,0.5335866666666665,0.9317066666666666,0.023408819894491117,1541.67,1469413.01,3328027.57,-4.820014481787022,77.61,51.1269
21603,641,1,2,0.85,0.944,0.685,0.643,0.584,0.1415,8.417,16.0488,0.95623,0.91513,0.9015,0.43886,0.51921,0.54328,0.7123683333333333,0.50045,0.9242866666666667,0.0258331587367355,1877.88,3214779.64,6125855.32,-1.5525193672667232,255.02,124.971
21604,642,1,2,0.849,0.944,0.722,0.714,0.592,0.308,6.422,9.77781,0.95606,0.91482,0.89972,0.43737,0.55373,0.56244,0.72069,0.5178466666666667,0.9235333333333333,0.04405856270326183,1777.08,1894058.5,3496994.88,-4.79415574800674,130.175,80.1335
21605,643,1,2,0.84,0.943,0.719,0.562,0.574,0.0,8.807,36.1683,0.95801,0.9226,0.91074,0.4449,0.55159,0.55045,0.7230483333333333,0.5156466666666667,0.93045,0.022777048513137887,1649.2,1519909.87,3326895.94,-3.7619342611458393,72.99,61.7547
21606,644,1,2,0.85,0.945,0.73,0.649,0.594,0.0845,7.594,14.1506,0.96082,0.9232,0.91256,0.44924,0.56319,0.54092,0.7249883333333333,0.5177833333333334,0.9321933333333333,0.008951166225128508,1733.18,1885924.12,3875846.07,-3.4542318071426688,136.29,53.5108
21607,645,1,2,0.849,0.943,0.746,0.674,0.577,0.09,11.274,19.9198,0.96081,0.92265,0.91229,0.45034,0.57423,0.55242,0.72879,0.5256633333333334,0.9319166666666666,0.011930130898695906,1611.44,1251095.45,2327659.63,-2.782093931084193,83.89,48.9427
21608,646,1,2,0.85,0.944,0.745,0.658,0.589,0.068,8.223,15.5132,0.96208,0.92284,0.91303,0.44562,0.56179,0.53676,0.7236866666666667,0.5147233333333333,0.9326500000000001,0.0062584788487097445,1684.5,1362255.44,2785818.41,-2.7549277133072487,146.831,48.2955
21609,647,1,2,0.849,0.944,0.742,0.7,0.584,0.1205,13.576,23.5063,0.9598,0.92799,0.92006,0.43839,0.58023,0.55227,0.7297899999999999,0.52363,0.93595,0.008767197011958286,1575.94,1829414.37,3681031.1,-3.705289644661743,106.898,71.7483
21610,648,1,2,0.849,0.943,0.71,0.665,0.574,0.1135,9.774,17.8365,0.95821,0.92014,0.908,0.44849,0.54242,0.54764,0.7208166666666667,0.51285,0.9287833333333334,0.027521104905630492,1738.37,2965735.11,5046163.83,-4.648024674260738,162.883,103.12
21611,649,1,2,0.849,0.944,0.722,0.692,0.58,0.1365,12.828,21.7019,0.95945,0.92619,0.91722,0.44,0.56689,0.55954,0.728215,0.5221433333333333,0.9342866666666666,0.014671677249753984,1679.13,1816095.83,4117617.58,-4.026184960743942,71.88,76.8634
21612,65,1,2,0.85,0.944,0.745,0.655,0.584,0.077,10.318,19.3875,0.95991,0.92128,0.90956,0.44677,0.55577,0.55213,0.7242366666666666,0.5182233333333333,0.93025,0.023730552422506147,1667.67,1459506.7,3128919.72,-5.243285723890681,120.199,56.0919
21613,650,1,2,0.849,0.944,0.731,0.662,0.578,0.0795,11.587,21.5963,0.95904,0.92202,0.91207,0.43378,0.54869,0.54192,0.7195866666666666,0.50813,0.9310433333333333,0.017824634213339526,1640.8,1485367.91,3157981.55,-6.3072576350686305,88.16,69.2364
21614,651,1,2,0.849,0.944,0.722,0.733,0.583,0.178,11.318,16.8065,0.95888,0.9251,0.91495,0.43612,0.57384,0.55542,0.727385,0.5217933333333333,0.9329766666666667,0.021011918000705218,1725.13,1362449.57,2692422.74,-4.005389133079578,103.047,72.1529
