,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
871,490,1,2,B.T,0.00022450243975420393,0.26185891788654375,,-0.0,-0.0,,0.307,-0.0,0.0
872,491,1,2,A.T,0.00011744019712246657,0.2577103867652279,,-0.0,-0.0,,-0.0,-0.0,0.0
873,491,1,2,B.T,0.0048529675563454035,0.2600781504448394,193.813,1518008.73,2961858.43,-1.8256221911214483,136.547,52.0678,0.0
874,492,1,2,A.T,0.0002992985843760877,0.2548013159588547,,-0.0,-0.0,,-0.0,-0.0,0.0
875,492,1,2,B.T,0.025667822710147448,0.2674855780217404,177.393,1394327.7,3871164.15,-8.330339860792272,212.129,72.7469,0.02
876,493,1,2,A.T,0.052631023574349456,0.2862371784538414,343.237,2527946.34,4869455.64,-6.727467553594863,138.92,85.9309,0.0
877,493,1,2,B.T,0.0006670265671930177,0.26025517995026315,,-0.0,-0.0,,-0.0,-0.0,0.0
878,494,1,2,A.T,0.03411105608561797,0.2784971947094756,200.739,1990557.82,4153253.88,-8.003202548410039,160.074,71.1612,0.0
879,494,1,2,B.T,0.00017963998564635663,0.26153148665948983,,-0.0,-0.0,,-0.0,-0.0,0.0
880,495,1,2,A.T,0.03810071277578118,0.2810153563878906,233.449,1332605.5,2988062.68,-4.145154950545382,78.22,57.2316,0.0
881,495,1,2,B.T,0.0005018142695140482,0.262215907134757,,-0.0,-0.0,,-0.0,-0.0,0.0
882,496,1,2,A.T,0.0456491976234247,0.279541265478379,220.351,1140892.39,3584814.63,-3.1081206473143888,61.205,68.1961,0.0
883,496,1,2,B.T,0.00038662619421687137,0.2569099797637751,,-0.0,-0.0,,-0.0,-0.0,0.0
884,497,1,2,B.T,0.011660833157293384,0.26155874991198,38.44,364844.3,596648.14,-2.356098092938986,51.673,17.0841,0.0
885,497,1,2,A.T,0.06702536432276247,0.2892410154947146,409.161,2638921.58,5445509.09,-4.07554906296411,126.872,82.5025,0.033
886,498,1,2,A.T,0.0005868667392736293,0.26118176670297016,,-0.0,-0.0,,-0.0,-0.0,0.0
887,498,1,2,B.T,0.030455918944711866,0.2761162928056893,118.697,1151788.05,2979980.76,-7.572075645903211,77.866,65.1193,0.0
888,499,1,2,A.T,0.0003431504550732434,0.2589282418942033,,-0.0,-0.0,,-0.0,-0.0,0.0
