,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
3264,833,2,2,A.C,0.07873382667894475,0.282428580006139,60.944,750461.8,1011808.23,-0.6484328935391444,63.168,23.4312,0.308
3265,833,2,2,A.D,0.11594397401349853,0.3010336536734159,83.737,685726.35,907461.61,-0.7456937388118938,62.981,18.148,0.083
3266,833,2,2,B.C,0.1173191210720688,0.30172122720270106,58.3,637190.67,1163521.6,-0.7665652888918972,60.172,28.4935,0.294
3267,833,2,2,B.D,0.14777402826584876,0.31694868079959104,57.795,224177.79,480437.16,-0.6174045664352228,30.192,5.82047,0.0
3268,834,2,2,B.D,0.07500918592850211,0.2817145929642511,95.687,687064.25,1158337.06,-0.13969525727953414,95.818,25.4925,0.429
3269,834,2,2,B.C,0.11787651242339052,0.3031482562116953,119.94,702143.82,1183381.21,-0.7355232592027188,84.807,22.913,0.08
3270,834,2,2,A.D,0.12565841861069205,0.30703920930534606,44.21,560177.22,1170941.23,-4.868921657709144,74.988,26.2339,0.368
3271,834,2,2,A.C,0.15882989605888725,0.32362494802944364,81.787,338882.78,754133.75,-0.11872085160424276,47.669,9.58086,0.0
3272,835,2,2,A.D,0.05734622199088334,0.27705644432877496,,-0.0,-0.0,,62.733,-0.0,0.0
3273,835,2,2,A.C,0.029367908129776948,0.26306728739822177,7.098,178277.87,352779.3,-0.222393196539563,13.529,6.23603,0.1
3274,835,2,2,B.D,0.18372336067259315,0.3402450136696299,96.209,969267.67,1748759.79,-6.104385505793692,62.806,36.8016,0.0
3275,835,2,2,B.C,0.1017439101007767,0.2992552883837217,-13.874,128882.98,517115.2,-0.24619815122942304,48.678,11.435,0.455
3276,836,2,2,A.C,0.0851429883390665,0.27297149416953326,28.434,216215.71,402636.32,-0.007399566792599134,86.592,3.89187,0.0
3277,836,2,2,A.D,0.0825486721470952,0.27167433607354763,-8.95,494064.85,1036473.37,-1.7907965764339444,18.19,19.3412,0.0
