,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
618,377,1,2,A.I,0.031369107858154166,0.2606562205957438,178.286,1270128.83,3012205.65,-6.3361240140140085,89.729,66.901,0.0
619,377,1,2,B.I,0.00014225999090346775,0.2450427966621184,,-0.0,-0.0,,-0.0,-0.0,0.0
620,378,1,2,B.I,0.03278393370941331,0.2692086335213733,173.101,1409313.72,2612697.37,-4.56130172971236,166.734,71.5349,0.0
621,378,1,2,A.I,0.0002319028660667606,0.2529326180997,,-0.0,-0.0,,-0.0,-0.0,0.0
622,379,1,2,B.I,0.04362404346993571,0.26966035506830116,170.321,1781506.51,3165388.64,-3.3001399957078714,161.69,81.4227,0.0
623,379,1,2,A.I,0.0007639540215840567,0.24823031034412535,,-0.0,-0.0,,3.191,-0.0,0.0
624,38,1,2,B.I,0.02564371495063824,0.2650035241419858,170.368,1393775.15,2912622.67,-5.999209854534119,137.909,49.7058,0.0
625,38,1,2,A.I,0.00428086370085552,0.2543220985170945,50.169,232337.32,362637.83,-0.010936941699908786,77.976,5.03296,0.0
626,380,1,2,B.I,0.05803728442842839,0.2825869755475475,226.345,1937326.39,3342856.7,-7.698579745467446,178.157,65.7959,0.022
627,380,1,2,A.I,0.0008164872604355071,0.2539765769635511,,-0.0,-0.0,,-0.0,-0.0,0.0
628,381,1,2,A.I,0.04887533184373751,0.27104766592186874,379.215,2789993.08,4129160.59,-1.5103836647896272,245.707,79.9992,0.059
629,381,1,2,B.I,0.0006005335540553546,0.24691026677702768,,-0.0,-0.0,,0.207,-0.0,0.0
630,382,1,2,A.I,0.09285097069223412,0.3009738186794504,283.637,1872953.34,4326749.63,-5.5859039916706825,121.168,89.7121,0.417
631,382,1,2,B.I,0.0073624916591271015,0.25822957916289685,62.315,428172.34,469708.89,-0.045243739489067875,42.006,14.4441,0.312
632,383,1,2,B.I,0.055169163778191435,0.26767958188909574,410.524,1872804.46,3365034.54,-10.0,191.124,79.2997,0.191
633,383,1,2,A.I,0.018295712944541267,0.24924285647227065,49.529,678348.54,1420078.57,-2.8411563383955647,4.176,28.2314,0.0
634,384,1,2,B.I,0.026512530079457978,0.26015293170639564,286.318,1586629.37,2831059.52,-3.5921399834098438,118.785,53.3464,0.0
635,384,1,2,A.I,6.161235726786993e-05,0.24692747284530056,,-0.0,-0.0,,81.811,-0.0,0.0
636,385,1,2,B.I,0.021862405504725756,0.25753786941902956,168.652,1344203.57,2514392.95,-7.618299304077471,91.544,45.0273,0.0
637,385,1,2,A.I,0.006256119460000421,0.24973472639666688,77.214,701167.84,943580.66,-0.2877015291411563,40.716,21.4118,0.05
638,386,1,2,A.I,0.07310451006051154,0.2767539216969224,382.701,3430360.72,6395330.46,-2.043165740612878,154.648,160.258,0.0
639,386,1,2,B.I,0.004759983958092206,0.24258165864571274,17.236,93217.38,200473.52,-0.004793726427490894,19.78,1.01404,0.0
640,387,1,2,A.I,0.00013889409902034672,0.24824611371617686,,-0.0,-0.0,,0.644,-0.0,0.0
641,387,1,2,B.I,0.008935208306839115,0.2526442708200862,190.044,1422428.9,2006745.48,-4.145413332943382,85.285,41.5877,0.0
642,388,1,2,A.I,0.0009590121354523311,0.24773950606772618,,-0.0,-0.0,,-0.0,-0.0,0.0
643,388,1,2,B.I,0.03139652173831564,0.26295826086915786,104.837,961750.46,2565586.76,-3.9390750806771067,150.764,62.6015,0.0
644,389,1,2,B.I,0.06502961840014905,0.2794998092000745,312.346,1857926.83,3629157.63,-10.0,158.67,75.8255,0.058
645,389,1,2,A.I,0.010752328989293503,0.25236116449464674,19.194,435808.05,648417.93,-0.05753591301870836,10.968,13.0828,0.0
646,39,1,2,A.I,0.05176275868070661,0.2792313793403533,163.459,1304282.57,2712300.31,-6.925848450502747,141.548,56.0851,0.0
647,39,1,2,B.I,0.0005397986359943263,0.25361989931799717,,-0.0,-0.0,,-0.0,-0.0,0.0
648,390,1,2,B.I,0.03228168201219432,0.26429417433943053,165.779,1285971.58,2515523.59,-4.289405942211707,110.531,55.345,0.0
649,390,1,2,A.I,0.00037113095862633956,0.24833889881264654,,-0.0,-0.0,,0.182,-0.0,0.0
