,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
1368,714,1,2,A.C,0.0975103589007631,0.29646351278371486,130.222,1183448.94,2304356.2,-4.378373344011056,49.86,38.8849,0.12
1369,714,1,2,B.C,0.10742959597264415,0.3014231313196554,64.519,521001.34,1587683.79,-2.3201471896940755,107.532,28.0326,0.0
1370,715,1,2,A.C,0.09160004463046789,0.3009533556485673,170.824,1714611.99,2334448.12,-2.726901379563516,81.294,56.7974,0.0
1371,715,1,2,B.C,0.00123787591160891,0.2557722712891378,,-0.0,-0.0,,-0.0,-0.0,0.0
1372,716,1,2,A.C,0.09821206842316314,0.30115270087824825,61.2,1390127.03,2471990.44,-7.549841060501324,77.156,52.3307,0.291
1373,716,1,2,B.C,0.15564402122981846,0.32986867728157593,128.242,1003904.37,2036184.16,-3.3034506764059994,75.343,35.7785,0.0
1374,717,1,2,A.C,0.07162910711485893,0.2921412202240961,126.398,1213829.45,2147550.42,-2.6401401931895023,92.472,45.4186,0.0
1375,717,1,2,B.C,0.006083762115954982,0.2593685477246441,35.794,262270.22,359882.1,-9.37949909971712e-05,20.997,5.22342,0.0
1376,718,1,2,A.C,0.021534230919496623,0.26565378212641494,33.421,219900.02,407339.85,-0.026399160088185797,73.426,3.279,0.0
1377,718,1,2,B.C,0.1762875510379672,0.34303044218565026,176.983,1030349.19,2361291.36,-5.864166808397361,132.477,52.5707,0.0
1378,719,1,2,A.C,0.04777092997392174,0.28306046498696086,167.177,1297801.41,2165188.09,-3.9855098936611433,108.287,60.3804,0.071
1379,719,1,2,B.C,0.0006285383877780007,0.259489269193889,,21074.7,53839.78,,0.026,-0.0,0.0
1380,72,1,2,A.C,0.16300740565638988,0.34728536949486155,170.172,1595696.17,3075112.82,-5.028357162665984,131.898,36.7216,0.0
1381,72,1,2,B.C,0.0028404064679556033,0.26720186990064443,6.483,71264.81,146357.39,-0.007919990691311584,39.475,-0.0,0.0
